Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;26
1ªDose;2021-01-21;162
1ªDose;2021-01-22;136
1ªDose;2021-01-23;34
1ªDose;2021-01-24;42
1ªDose;2021-01-25;97
1ªDose;2021-01-26;147
1ªDose;2021-01-27;186
1ªDose;2021-01-28;120
1ªDose;2021-01-29;88
1ªDose;2021-02-01;55
1ªDose;2021-02-02;97
1ªDose;2021-02-03;40
1ªDose;2021-02-04;42
1ªDose;2021-02-05;23
1ªDose;2021-02-06;8
1ªDose;2021-02-07;9
1ªDose;2021-02-08;10
1ªDose;2021-02-09;48
1ªDose;2021-02-10;18
1ªDose;2021-02-11;36
1ªDose;2021-02-12;13
1ªDose;2021-02-13;6
1ªDose;2021-02-15;25
1ªDose;2021-02-16;13
1ªDose;2021-02-17;49
1ªDose;2021-02-18;26
1ªDose;2021-02-19;12
1ªDose;2021-02-20;12
1ªDose;2021-02-21;21
1ªDose;2021-02-22;36
1ªDose;2021-02-23;74
1ªDose;2021-02-24;56
1ªDose;2021-02-25;60
1ªDose;2021-02-26;44
1ªDose;2021-02-27;5
1ªDose;2021-02-28;11
1ªDose;2021-03-01;24
1ªDose;2021-03-02;44
1ªDose;2021-03-03;92
1ªDose;2021-03-04;68
1ªDose;2021-03-05;63
1ªDose;2021-03-08;21
1ªDose;2021-03-09;15
1ªDose;2021-03-10;49
1ªDose;2021-03-11;87
1ªDose;2021-03-12;41
1ªDose;2021-03-13;20
1ªDose;2021-03-14;1
1ªDose;2021-03-15;7
1ªDose;2021-03-16;42
1ªDose;2021-03-17;26
1ªDose;2021-03-18;240
1ªDose;2021-03-19;132
1ªDose;2021-03-20;9
1ªDose;2021-03-21;1
1ªDose;2021-03-22;35
1ªDose;2021-03-23;44
1ªDose;2021-03-24;537
1ªDose;2021-03-25;292
1ªDose;2021-03-26;7
1ªDose;2021-03-29;122
1ªDose;2021-03-30;93
1ªDose;2021-03-31;24
1ªDose;2021-04-01;134
1ªDose;2021-04-02;15
1ªDose;2021-04-05;19
1ªDose;2021-04-06;47
1ªDose;2021-04-07;66
1ªDose;2021-04-08;105
1ªDose;2021-04-09;35
1ªDose;2021-04-10;1
1ªDose;2021-04-11;1
1ªDose;2021-04-12;240
1ªDose;2021-04-13;79
1ªDose;2021-04-14;147
1ªDose;2021-04-15;148
1ªDose;2021-04-16;3
1ªDose;2021-04-17;1
1ªDose;2021-04-19;101
1ªDose;2021-04-20;49
1ªDose;2021-04-21;1
1ªDose;2021-04-22;184
1ªDose;2021-04-23;1
1ªDose;2021-04-26;3
1ªDose;2021-04-28;3
2ªDose;2021-01-21;1
2ªDose;2021-01-22;1
2ªDose;2021-01-23;1
2ªDose;2021-01-27;1
2ªDose;2021-02-02;4
2ªDose;2021-02-08;1
2ªDose;2021-02-10;46
2ªDose;2021-02-11;96
2ªDose;2021-02-12;107
2ªDose;2021-02-13;72
2ªDose;2021-02-14;15
2ªDose;2021-02-15;47
2ªDose;2021-02-16;273
2ªDose;2021-02-17;163
2ªDose;2021-02-18;45
2ªDose;2021-02-19;47
2ªDose;2021-02-20;62
2ªDose;2021-02-21;41
2ªDose;2021-02-22;111
2ªDose;2021-02-23;208
2ªDose;2021-02-24;73
2ªDose;2021-02-25;61
2ªDose;2021-02-26;65
2ªDose;2021-02-27;17
2ªDose;2021-02-28;2
2ªDose;2021-03-01;30
2ªDose;2021-03-02;43
2ªDose;2021-03-03;15
2ªDose;2021-03-04;8
2ªDose;2021-03-05;15
2ªDose;2021-03-06;10
2ªDose;2021-03-07;4
2ªDose;2021-03-08;17
2ªDose;2021-03-09;9
2ªDose;2021-03-10;17
2ªDose;2021-03-11;70
2ªDose;2021-03-12;43
2ªDose;2021-03-13;48
2ªDose;2021-03-14;1
2ªDose;2021-03-15;30
2ªDose;2021-03-16;64
2ªDose;2021-03-17;56
2ªDose;2021-03-18;47
2ªDose;2021-03-19;37
2ªDose;2021-03-20;14
2ªDose;2021-03-21;2
2ªDose;2021-03-22;24
2ªDose;2021-03-23;50
2ªDose;2021-03-24;122
2ªDose;2021-03-25;52
2ªDose;2021-03-29;40
2ªDose;2021-03-30;11
2ªDose;2021-03-31;8
2ªDose;2021-04-01;22
2ªDose;2021-04-02;1
2ªDose;2021-04-04;1
2ªDose;2021-04-05;106
2ªDose;2021-04-06;64
2ªDose;2021-04-07;19
2ªDose;2021-04-08;230
2ªDose;2021-04-09;62
2ªDose;2021-04-10;1
2ªDose;2021-04-11;4
2ªDose;2021-04-12;41
2ªDose;2021-04-13;50
2ªDose;2021-04-14;358
2ªDose;2021-04-15;221
2ªDose;2021-04-16;6
2ªDose;2021-04-18;2
2ªDose;2021-04-19;106
2ªDose;2021-04-20;123
2ªDose;2021-04-21;5
2ªDose;2021-04-22;114
2ªDose;2021-04-23;4
2ªDose;2021-04-26;45
2ªDose;2021-04-27;17
2ªDose;2021-04-28;32
2ªDose;2021-04-30;12
