Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;4
1ªDose;2021-01-22;14
1ªDose;2021-01-24;1
1ªDose;2021-01-25;4
1ªDose;2021-01-27;1
1ªDose;2021-01-29;25
1ªDose;2021-02-01;8
1ªDose;2021-02-02;4
1ªDose;2021-02-03;3
1ªDose;2021-02-04;1
1ªDose;2021-02-05;28
1ªDose;2021-02-08;27
1ªDose;2021-02-09;18
1ªDose;2021-02-10;34
1ªDose;2021-02-11;11
1ªDose;2021-02-15;25
1ªDose;2021-02-16;23
1ªDose;2021-02-18;17
1ªDose;2021-02-19;13
1ªDose;2021-02-22;15
1ªDose;2021-02-23;45
1ªDose;2021-02-24;20
1ªDose;2021-02-25;8
1ªDose;2021-02-26;13
1ªDose;2021-03-01;1
1ªDose;2021-03-02;10
1ªDose;2021-03-03;2
1ªDose;2021-03-04;4
1ªDose;2021-03-05;45
1ªDose;2021-03-08;6
1ªDose;2021-03-09;6
1ªDose;2021-03-10;33
1ªDose;2021-03-11;46
1ªDose;2021-03-12;25
1ªDose;2021-03-15;27
1ªDose;2021-03-16;1
1ªDose;2021-03-17;22
1ªDose;2021-03-19;1
1ªDose;2021-03-22;62
1ªDose;2021-03-23;180
1ªDose;2021-03-24;211
1ªDose;2021-03-25;232
1ªDose;2021-03-26;132
1ªDose;2021-03-29;4
1ªDose;2021-03-30;258
1ªDose;2021-03-31;20
1ªDose;2021-04-05;11
1ªDose;2021-04-06;12
1ªDose;2021-04-09;2
1ªDose;2021-04-12;3
1ªDose;2021-04-13;33
1ªDose;2021-04-14;13
1ªDose;2021-04-15;9
1ªDose;2021-04-16;14
1ªDose;2021-04-20;4
2ªDose;2021-02-02;1
2ªDose;2021-02-08;1
2ªDose;2021-02-09;3
2ªDose;2021-02-10;23
2ªDose;2021-02-11;13
2ªDose;2021-02-12;8
2ªDose;2021-02-15;14
2ªDose;2021-02-16;4
2ªDose;2021-02-18;5
2ªDose;2021-02-19;4
2ªDose;2021-02-22;2
2ªDose;2021-02-23;4
2ªDose;2021-02-24;2
2ªDose;2021-02-25;1
2ªDose;2021-02-26;19
2ªDose;2021-03-01;33
2ªDose;2021-03-02;20
2ªDose;2021-03-03;15
2ªDose;2021-03-04;15
2ªDose;2021-03-05;9
2ªDose;2021-03-08;34
2ªDose;2021-03-09;12
2ªDose;2021-03-10;18
2ªDose;2021-03-11;4
2ªDose;2021-03-12;3
2ªDose;2021-03-15;56
2ªDose;2021-03-16;26
2ªDose;2021-03-17;10
2ªDose;2021-03-18;7
2ªDose;2021-03-19;8
2ªDose;2021-03-22;11
2ªDose;2021-03-23;1
2ªDose;2021-03-24;5
2ªDose;2021-03-25;6
2ªDose;2021-03-26;39
2ªDose;2021-03-29;5
2ªDose;2021-03-30;24
2ªDose;2021-03-31;80
2ªDose;2021-04-01;3
2ªDose;2021-04-05;27
2ªDose;2021-04-06;7
2ªDose;2021-04-07;17
2ªDose;2021-04-09;5
2ªDose;2021-04-12;63
2ªDose;2021-04-13;178
2ªDose;2021-04-14;237
2ªDose;2021-04-15;237
2ªDose;2021-04-16;68
2ªDose;2021-04-20;261
