Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;3
1ªDose;2021-01-26;73
1ªDose;2021-01-27;48
1ªDose;2021-01-28;180
1ªDose;2021-01-29;142
1ªDose;2021-02-01;5
1ªDose;2021-02-02;90
1ªDose;2021-02-03;58
1ªDose;2021-02-04;32
1ªDose;2021-02-08;706
1ªDose;2021-02-09;230
1ªDose;2021-02-12;1
1ªDose;2021-02-17;4
1ªDose;2021-03-03;705
1ªDose;2021-03-05;1225
1ªDose;2021-03-11;1
1ªDose;2021-03-25;1
1ªDose;2021-04-09;400
1ªDose;2021-04-13;322
1ªDose;2021-04-14;1031
1ªDose;2021-04-15;1039
1ªDose;2021-04-16;851
1ªDose;2021-04-21;922
1ªDose;2021-04-27;763
1ªDose;2021-04-28;1017
1ªDose;2021-04-29;848
1ªDose;2021-04-30;668
2ªDose;2021-01-28;1
2ªDose;2021-02-08;2
2ªDose;2021-02-12;1
2ªDose;2021-03-04;1
2ªDose;2021-03-05;1
2ªDose;2021-04-13;2
2ªDose;2021-04-14;4
2ªDose;2021-04-15;9
2ªDose;2021-04-16;1
2ªDose;2021-04-27;4
2ªDose;2021-04-28;13
2ªDose;2021-04-29;90
2ªDose;2021-04-30;9
