Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;6
1ªDose;2021-02-01;3
1ªDose;2021-02-02;28
1ªDose;2021-02-03;77
1ªDose;2021-02-04;26
1ªDose;2021-02-05;16
1ªDose;2021-02-06;25
1ªDose;2021-02-08;10
1ªDose;2021-02-11;2
1ªDose;2021-02-12;1
1ªDose;2021-02-19;1
1ªDose;2021-02-22;6
1ªDose;2021-03-01;67
1ªDose;2021-03-02;1
1ªDose;2021-03-03;36
1ªDose;2021-03-04;12
1ªDose;2021-03-05;4
1ªDose;2021-03-09;29
1ªDose;2021-03-10;159
1ªDose;2021-03-11;34
1ªDose;2021-03-22;1
1ªDose;2021-04-03;22
1ªDose;2021-04-05;2
1ªDose;2021-04-09;7
1ªDose;2021-04-10;2
1ªDose;2021-04-14;1
1ªDose;2021-04-15;251
1ªDose;2021-04-16;122
1ªDose;2021-04-19;3
1ªDose;2021-04-22;2
1ªDose;2021-04-23;8
2ªDose;2021-02-12;1
2ªDose;2021-02-19;1
2ªDose;2021-03-01;1
2ªDose;2021-03-31;9
2ªDose;2021-04-02;1
2ªDose;2021-04-04;1
2ªDose;2021-04-05;64
2ªDose;2021-04-06;35
2ªDose;2021-04-07;10
2ªDose;2021-04-08;7
2ªDose;2021-04-09;33
2ªDose;2021-04-11;1
2ªDose;2021-04-12;7
2ªDose;2021-04-15;2
2ªDose;2021-04-16;1
2ªDose;2021-04-19;2
