Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;20
1ªDose;2021-01-20;97
1ªDose;2021-01-21;32
1ªDose;2021-01-22;21
1ªDose;2021-01-23;1
1ªDose;2021-01-25;23
1ªDose;2021-01-26;49
1ªDose;2021-01-27;97
1ªDose;2021-01-28;98
1ªDose;2021-01-29;41
1ªDose;2021-01-30;2
1ªDose;2021-02-01;2
1ªDose;2021-02-03;47
1ªDose;2021-02-04;22
1ªDose;2021-02-05;28
1ªDose;2021-02-09;13
1ªDose;2021-02-10;5
1ªDose;2021-02-15;1
1ªDose;2021-02-18;1
1ªDose;2021-02-22;71
1ªDose;2021-02-23;73
1ªDose;2021-02-24;10
1ªDose;2021-02-25;1
1ªDose;2021-02-26;26
1ªDose;2021-03-02;59
1ªDose;2021-03-03;118
1ªDose;2021-03-04;48
1ªDose;2021-03-05;43
1ªDose;2021-03-06;19
1ªDose;2021-03-08;39
1ªDose;2021-03-09;21
1ªDose;2021-03-10;57
1ªDose;2021-03-11;32
1ªDose;2021-03-12;1
1ªDose;2021-03-15;9
1ªDose;2021-03-16;59
1ªDose;2021-03-17;47
1ªDose;2021-03-18;3
1ªDose;2021-03-21;1
1ªDose;2021-03-22;61
1ªDose;2021-03-23;50
1ªDose;2021-03-24;97
1ªDose;2021-03-25;134
1ªDose;2021-03-26;189
1ªDose;2021-03-27;218
1ªDose;2021-03-29;86
1ªDose;2021-03-30;261
1ªDose;2021-03-31;265
1ªDose;2021-04-04;1
1ªDose;2021-04-05;22
1ªDose;2021-04-06;62
1ªDose;2021-04-07;55
1ªDose;2021-04-08;1
1ªDose;2021-04-13;29
1ªDose;2021-04-14;44
1ªDose;2021-04-15;50
1ªDose;2021-04-16;1
1ªDose;2021-04-19;44
1ªDose;2021-04-20;119
1ªDose;2021-04-21;101
1ªDose;2021-04-22;4
1ªDose;2021-04-23;266
1ªDose;2021-04-26;28
1ªDose;2021-04-27;3
1ªDose;2021-04-28;89
2ªDose;2021-01-22;1
2ªDose;2021-02-09;2
2ªDose;2021-02-10;93
2ªDose;2021-02-11;52
2ªDose;2021-02-12;33
2ªDose;2021-02-13;2
2ªDose;2021-02-15;11
2ªDose;2021-02-17;3
2ªDose;2021-02-18;11
2ªDose;2021-02-19;8
2ªDose;2021-02-22;4
2ªDose;2021-02-23;1
2ªDose;2021-02-24;22
2ªDose;2021-02-25;17
2ªDose;2021-02-26;25
2ªDose;2021-03-01;5
2ªDose;2021-03-02;12
2ªDose;2021-03-03;4
2ªDose;2021-03-12;4
2ªDose;2021-03-15;60
2ªDose;2021-03-16;46
2ªDose;2021-03-17;20
2ªDose;2021-03-18;5
2ªDose;2021-03-19;11
2ªDose;2021-03-22;12
2ªDose;2021-03-23;11
2ªDose;2021-03-24;22
2ªDose;2021-03-25;1
2ªDose;2021-03-29;6
2ªDose;2021-03-30;28
2ªDose;2021-03-31;2
2ªDose;2021-04-01;4
2ªDose;2021-04-02;1
2ªDose;2021-04-05;6
2ªDose;2021-04-06;54
2ªDose;2021-04-07;38
2ªDose;2021-04-08;2
2ªDose;2021-04-09;7
2ªDose;2021-04-12;63
2ªDose;2021-04-13;56
2ªDose;2021-04-14;61
2ªDose;2021-04-15;30
2ªDose;2021-04-16;101
2ªDose;2021-04-17;95
2ªDose;2021-04-19;38
2ªDose;2021-04-20;67
2ªDose;2021-04-21;162
2ªDose;2021-04-22;210
2ªDose;2021-04-23;41
2ªDose;2021-04-26;24
2ªDose;2021-04-27;23
2ªDose;2021-04-28;57
2ªDose;2021-04-29;1
