Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;95
1ªDose;2021-01-21;45
1ªDose;2021-01-22;16
1ªDose;2021-01-23;6
1ªDose;2021-01-26;182
1ªDose;2021-01-27;75
1ªDose;2021-01-28;69
1ªDose;2021-01-29;32
1ªDose;2021-01-30;20
1ªDose;2021-02-01;33
1ªDose;2021-02-02;142
1ªDose;2021-02-03;46
1ªDose;2021-02-04;55
1ªDose;2021-02-05;108
1ªDose;2021-02-08;7
1ªDose;2021-02-09;35
1ªDose;2021-02-10;156
1ªDose;2021-02-12;2
1ªDose;2021-02-13;58
1ªDose;2021-02-18;12
1ªDose;2021-02-19;45
1ªDose;2021-02-20;1
1ªDose;2021-02-22;165
1ªDose;2021-02-23;53
1ªDose;2021-02-24;45
1ªDose;2021-02-26;2
1ªDose;2021-02-27;2
1ªDose;2021-03-01;1
1ªDose;2021-03-02;42
1ªDose;2021-03-03;40
1ªDose;2021-03-04;28
1ªDose;2021-03-05;30
1ªDose;2021-03-08;37
1ªDose;2021-03-09;73
1ªDose;2021-03-10;66
1ªDose;2021-03-11;84
1ªDose;2021-03-12;68
1ªDose;2021-03-15;73
1ªDose;2021-03-16;82
1ªDose;2021-03-17;77
1ªDose;2021-03-18;121
1ªDose;2021-03-19;142
1ªDose;2021-03-22;85
1ªDose;2021-03-23;51
1ªDose;2021-03-24;63
1ªDose;2021-03-25;208
1ªDose;2021-03-26;109
1ªDose;2021-03-27;2
1ªDose;2021-03-29;121
1ªDose;2021-03-30;163
1ªDose;2021-03-31;159
1ªDose;2021-04-01;388
1ªDose;2021-04-03;351
1ªDose;2021-04-05;264
1ªDose;2021-04-06;407
1ªDose;2021-04-07;444
1ªDose;2021-04-08;260
1ªDose;2021-04-09;506
1ªDose;2021-04-10;8
1ªDose;2021-04-11;3
1ªDose;2021-04-12;592
1ªDose;2021-04-13;690
1ªDose;2021-04-14;619
1ªDose;2021-04-15;585
1ªDose;2021-04-16;260
1ªDose;2021-04-19;162
1ªDose;2021-04-20;134
1ªDose;2021-04-21;61
1ªDose;2021-04-22;119
1ªDose;2021-04-23;49
1ªDose;2021-04-25;1
1ªDose;2021-04-26;51
1ªDose;2021-04-27;26
1ªDose;2021-04-28;26
1ªDose;2021-04-29;1
1ªDose;2021-04-30;17
2ªDose;2021-01-20;1
2ªDose;2021-02-10;1
2ªDose;2021-02-11;2
2ªDose;2021-02-12;10
2ªDose;2021-02-13;35
2ªDose;2021-02-18;1
2ªDose;2021-02-22;8
2ªDose;2021-02-23;8
2ªDose;2021-02-24;12
2ªDose;2021-02-25;7
2ªDose;2021-02-26;10
2ªDose;2021-03-03;5
2ªDose;2021-03-06;1
2ªDose;2021-03-08;1
2ªDose;2021-03-10;1
2ªDose;2021-03-11;2
2ªDose;2021-03-12;1
2ªDose;2021-03-15;4
2ªDose;2021-03-16;4
2ªDose;2021-03-17;3
2ªDose;2021-03-18;1
2ªDose;2021-03-19;3
2ªDose;2021-03-22;2
2ªDose;2021-03-23;3
2ªDose;2021-03-24;4
2ªDose;2021-03-25;5
2ªDose;2021-03-29;8
2ªDose;2021-03-30;34
2ªDose;2021-03-31;32
2ªDose;2021-04-01;32
2ªDose;2021-04-03;5
2ªDose;2021-04-05;20
2ªDose;2021-04-06;11
2ªDose;2021-04-07;5
2ªDose;2021-04-08;25
2ªDose;2021-04-09;10
2ªDose;2021-04-12;9
2ªDose;2021-04-13;82
2ªDose;2021-04-14;80
2ªDose;2021-04-15;165
2ªDose;2021-04-16;122
2ªDose;2021-04-19;123
2ªDose;2021-04-20;133
2ªDose;2021-04-21;119
2ªDose;2021-04-22;170
2ªDose;2021-04-23;203
2ªDose;2021-04-26;248
2ªDose;2021-04-27;146
2ªDose;2021-04-28;181
2ªDose;2021-04-29;195
2ªDose;2021-04-30;8
