Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;1
1ªDose;2021-01-21;1
1ªDose;2021-01-22;3
1ªDose;2021-01-24;1
1ªDose;2021-01-25;16
1ªDose;2021-01-26;316
1ªDose;2021-01-27;32
1ªDose;2021-01-28;702
1ªDose;2021-01-29;2093
1ªDose;2021-02-01;5197
1ªDose;2021-02-02;10786
1ªDose;2021-02-03;5022
1ªDose;2021-02-04;3059
1ªDose;2021-02-05;1634
1ªDose;2021-02-08;587
1ªDose;2021-02-09;559
1ªDose;2021-02-10;268
1ªDose;2021-02-11;78
1ªDose;2021-02-12;26
1ªDose;2021-02-14;2
1ªDose;2021-02-16;2
1ªDose;2021-02-18;36
1ªDose;2021-02-19;19
1ªDose;2021-02-20;2
1ªDose;2021-02-21;1
1ªDose;2021-02-22;259
1ªDose;2021-02-23;20
1ªDose;2021-02-24;6
1ªDose;2021-02-25;8
1ªDose;2021-02-26;8065
1ªDose;2021-02-27;1
1ªDose;2021-03-01;5240
1ªDose;2021-03-02;2387
1ªDose;2021-03-03;716
1ªDose;2021-03-04;1747
1ªDose;2021-03-05;658
1ªDose;2021-03-06;66
1ªDose;2021-03-08;85
1ªDose;2021-03-09;27
1ªDose;2021-03-10;27
1ªDose;2021-03-11;21
1ªDose;2021-03-12;3
1ªDose;2021-03-13;42
1ªDose;2021-03-15;1
1ªDose;2021-03-17;11
1ªDose;2021-03-18;26
1ªDose;2021-03-19;1
1ªDose;2021-03-22;2
1ªDose;2021-03-23;2
1ªDose;2021-03-24;11
1ªDose;2021-03-25;3
1ªDose;2021-03-26;9
1ªDose;2021-03-30;207
1ªDose;2021-03-31;368
1ªDose;2021-04-01;111
1ªDose;2021-04-03;468
1ªDose;2021-04-05;15
1ªDose;2021-04-07;19
1ªDose;2021-04-08;8
1ªDose;2021-04-09;5270
1ªDose;2021-04-10;323
1ªDose;2021-04-11;129
1ªDose;2021-04-12;974
1ªDose;2021-04-13;450
1ªDose;2021-04-14;279
1ªDose;2021-04-15;214
1ªDose;2021-04-16;6669
1ªDose;2021-04-17;3489
1ªDose;2021-04-18;863
1ªDose;2021-04-19;2813
1ªDose;2021-04-20;1435
1ªDose;2021-04-21;87
1ªDose;2021-04-22;1250
1ªDose;2021-04-23;6717
1ªDose;2021-04-24;3010
1ªDose;2021-04-25;369
1ªDose;2021-04-26;3928
1ªDose;2021-04-27;1389
1ªDose;2021-04-28;653
1ªDose;2021-04-29;479
1ªDose;2021-04-30;6402
1ªDose;2021-05-01;383
2ªDose;2021-01-26;1
2ªDose;2021-01-28;1
2ªDose;2021-02-01;8
2ªDose;2021-02-02;11
2ªDose;2021-02-03;8
2ªDose;2021-02-04;4
2ªDose;2021-02-05;4
2ªDose;2021-02-18;1
2ªDose;2021-02-22;1
2ªDose;2021-02-26;75
2ªDose;2021-02-28;1
2ªDose;2021-03-01;25
2ªDose;2021-03-02;16
2ªDose;2021-03-03;3
2ªDose;2021-03-04;8
2ªDose;2021-03-09;2
2ªDose;2021-03-11;8
2ªDose;2021-03-16;1
2ªDose;2021-03-17;2
2ªDose;2021-03-18;1
2ªDose;2021-04-06;2
2ªDose;2021-04-08;1
2ªDose;2021-04-09;26
2ªDose;2021-04-10;2
2ªDose;2021-04-11;1
2ªDose;2021-04-12;59
2ªDose;2021-04-13;3
2ªDose;2021-04-14;6
2ªDose;2021-04-15;7
2ªDose;2021-04-16;20
2ªDose;2021-04-17;10
2ªDose;2021-04-18;3
2ªDose;2021-04-19;74
2ªDose;2021-04-20;178
2ªDose;2021-04-22;357
2ªDose;2021-04-23;740
2ªDose;2021-04-24;92
2ªDose;2021-04-25;21
2ªDose;2021-04-26;1334
2ªDose;2021-04-27;1920
2ªDose;2021-04-28;948
2ªDose;2021-04-29;656
2ªDose;2021-04-30;376
2ªDose;2021-05-01;5
